TRADEDATE;ABIO;ABIO_VALUE;ABRD;ABRD_VALUE;AFKS;AFKS_VALUE;AFLT;AFLT_VALUE;ALRS;ALRS_VALUE;AMEZ;AMEZ_VALUE;APTK;APTK_VALUE;ARSA;ARSA_VALUE;ASSB;ASSB_VALUE;BLNG;BLNG_VALUE;BSPB;BSPB_VALUE;CARM;CARM_VALUE;CBOM;CBOM_VALUE;CHGZ;CHGZ_VALUE;CNTL;CNTL_VALUE;DIOD;DIOD_VALUE;DVEC;DVEC_VALUE;EELT;EELT_VALUE;ELFV;ELFV_VALUE;FEES;FEES_VALUE;FESH;FESH_VALUE;FLOT;FLOT_VALUE;GAZA;GAZA_VALUE;GAZC_VALUE;GAZP;GAZP_VALUE;GAZS_VALUE;GAZT_VALUE;GECO;GECO_VALUE;GEMA;GEMA_VALUE;GMKN;GMKN_VALUE;GTRK;GTRK_VALUE;HYDR;HYDR_VALUE;IRAO;IRAO_VALUE;IRKT;IRKT_VALUE;JNOS;JNOS_VALUE;KAZT;KAZT_VALUE;KBSB;KBSB_VALUE;KCHE;KCHE_VALUE;KGKC;KGKC_VALUE;KLSB;KLSB_VALUE;KLVZ;KLVZ_VALUE;KMAZ;KMAZ_VALUE;KROT;KROT_VALUE;KRSB;KRSB_VALUE;KUZB;KUZB_VALUE;KZOS;KZOS_VALUE;LIFE;LIFE_VALUE;LPSB;LPSB_VALUE;LSNG;LSNG_VALUE;LVHK;LVHK_VALUE;MAGE;MAGE_VALUE;MAGN;MAGN_VALUE;MFGS;MFGS_VALUE;MGKL;MGKL_VALUE;MISB;MISB_VALUE;MOEX;MOEX_VALUE;MRKC;MRKC_VALUE;MRKK;MRKK_VALUE;MRKP;MRKP_VALUE;MRKS;MRKS_VALUE;MRKU;MRKU_VALUE;MRKV;MRKV_VALUE;MRKY;MRKY_VALUE;MRKZ;MRKZ_VALUE;MRSB;MRSB_VALUE;MSNG;MSNG_VALUE;MSRS;MSRS_VALUE;MSTT;MSTT_VALUE;MTSS;MTSS_VALUE;NAUK;NAUK_VALUE;NFAZ;NFAZ_VALUE;NKHP;NKHP_VALUE;NKNC;NKNC_VALUE;NKSH;NKSH_VALUE;NLMK;NLMK_VALUE;NMTP;NMTP_VALUE;NSVZ;NSVZ_VALUE;OGKB;OGKB_VALUE;PMSB;PMSB_VALUE;PRFN;PRFN_VALUE;RASP;RASP_VALUE;RBCM;RBCM_VALUE;RDRB;RDRB_VALUE;RENI;RENI_VALUE;RGSS;RGSS_VALUE;ROLO;ROLO_VALUE;ROST;ROST_VALUE;RTKM;RTKM_VALUE;RTSB;RTSB_VALUE;RUAL;RUAL_VALUE;RUSI;RUSI_VALUE;RZSB;RZSB_VALUE;SAGO;SAGO_VALUE;SARE;SARE_VALUE;SELG;SELG_VALUE;SGZH;SGZH_VALUE;SLEN;SLEN_VALUE;SNGS;SNGS_VALUE;SOFL;SOFL_VALUE;STSB;STSB_VALUE;SVCB;SVCB_VALUE;TASB;TASB_VALUE;TGKA;TGKA_VALUE;TGKB;TGKB_VALUE;TGKN;TGKN_VALUE;TORS;TORS_VALUE;TRMK;TRMK_VALUE;TTLK;TTLK_VALUE;TUZA;TUZA_VALUE;UGLD;UGLD_VALUE;UNAC;UNAC_VALUE;UPRO;UPRO_VALUE;USBN;USBN_VALUE;UTAR;UTAR_VALUE;VEON-RX;VEON-RX_VALUE;VGSB;VGSB_VALUE;VLHZ;VLHZ_VALUE;VRSB;VRSB_VALUE;WTCM;WTCM_VALUE;YAKG;YAKG_VALUE;YKEN;YKEN_VALUE;YRSB;YRSB_VALUE;ZVEZ;ZVEZ_VALUE;ASTR;ASTR_VALUE;BANE;BANE_VALUE;BELU;BELU_VALUE;CHMF;CHMF_VALUE;DIAS;DIAS_VALUE;ENPG;ENPG_VALUE;LKOH;LKOH_VALUE;MDMG;MDMG_VALUE;MGNT;MGNT_VALUE;MTLR;MTLR_VALUE;MVID;MVID_VALUE;NVTK;NVTK_VALUE;OZON;OZON_VALUE;PHOR;PHOR_VALUE;PIKK;PIKK_VALUE;PLZL;PLZL_VALUE;POSI;POSI_VALUE;RNFT;RNFT_VALUE;ROSN;ROSN_VALUE;SBER;SBER_VALUE;SFIN;SFIN_VALUE;SIBN;SIBN_VALUE;SMLT;SMLT_VALUE;SPBE;SPBE_VALUE;TATN;TATN_VALUE;VKCO;VKCO_VALUE;VTBR;VTBR_VALUE;WUSH;WUSH_VALUE;AKRN;AKRN_VALUE;AQUA;AQUA_VALUE;AVAN;AVAN_VALUE;BRZL;BRZL_VALUE;CHKZ;CHKZ_VALUE;CHMK;CHMK_VALUE;DELI;DELI_VALUE;DZRD;DZRD_VALUE;ETLN;ETLN_VALUE;EUTR;EUTR_VALUE;GCHE;GCHE_VALUE;GEMC;GEMC_VALUE;HNFG;HNFG_VALUE;IGST;IGST_VALUE;KMEZ;KMEZ_VALUE;KOGK;KOGK_VALUE;KRKN;KRKN_VALUE;LENT;LENT_VALUE;LNZL;LNZL_VALUE;LSRG;LSRG_VALUE;MGNZ_VALUE;MGTS;MGTS_VALUE;NNSB;NNSB_VALUE;PAZA;PAZA_VALUE;PRMB;PRMB_VALUE;RKKE;RKKE_VALUE;RTGZ;RTGZ_VALUE;SVAV;SVAV_VALUE;SVET;SVET_VALUE;TNSE;TNSE_VALUE;UKUZ;UKUZ_VALUE;UNKL;UNKL_VALUE;URKZ;URKZ_VALUE;UWGN;UWGN_VALUE;VJGZ;VJGZ_VALUE;VSMO;VSMO_VALUE;VSYD;VSYD_VALUE;ZILL;ZILL_VALUE
2024-03-05;106.68;106.68;257.4;29913826.0;18.601;2566.0;39.0;636.21;73.55;1836.16;69.28;8327690.0;14.464;14.46;12.22;398.33;2.865;2289695.0;28.55;8145477.0;296.84;296.84;2.343;33625493.1;7.981;1241.03;106.4;106.4;17.4;5340326.0;17.52;2912618.0;3.563;61628842.0;22.36;77425061.4;0.6788;2.04;0.12344;14544.18;86.89;960.82;136.79;953.64;874.0;874;0;161.76;11901.76;0;0;46.7;44017434.4;199.75;56066793.5;14946.0;1639165718.0;469.9;97241289.0;0.768;332.63;4.042;267.53;76.25;3561.8;30.2;1113450.0;680.6;25553390.0;652.0;18623100.0;0.798;1310850.0;53.2;916498.0;32.2;4017872.0;8.3;38021091.2;198.6;786.8;2582;7062220;12.34;468.92;0.0598;2590096.5;110.4;552.4;5.125;10101810.5;37.3;1434570.0;23.5;2867.72;44.0;417060.0;5.69;2109965.0;54.985;660.69;479.5;86340.0;2.415;7895990.5;91.6;1051350.0;206.42;6870.05;0.5782;39328467.0;27.84;312458.4;0.3284;3622.34;0.8;4434.4;0.42;37036602.0;0.06475;19298137.0;0.10375;0.31;0.10155;16312235.0;0.92;247900.0;3.426;5789.4;1.276;30796927.0;200.05;1600.4;289.15;12190.1;642.5;8746955.0;500.0;4534015.0;1068.5;16091730.0;111.9;12516441.5;78.75;3190820.0;203.42;2237.74;12.84;176.49;559.0;56129380.0;0.5702;140.82;211.7;6071161.0;6.232;5187955.0;391.15;3140.45;8.204;235.08;186.0;732550.0;103.5;215279047.6;0.355;5.69;1.257;112179014.8;156.4;786312.0;92.16;2261.5;4.725;1466150.0;33.925;136.39;125.5;2943442.0;37.1;893784.0;3.495;917365.0;0.668;585040.0;66.8;346268838.2;3.851;378.63;5.495;811440.5;30.16;7934.38;155.08;2995.86;3.1;154290.0;19.28;649390562.0;2.34;1163438.0;0.009306;81.34;0.014935;0.02;0.01499;1.8;0.924;422260.0;214.78;1075.8;1.091;14960269.5;266.0;16898260.0;0.795;1805.15;1.434;203319777.5;2.179;1908.08;0.1999;606.9;15.08;2866096.0;42.7;28433544.5;16.5;515680.0;291.6;1765912.0;670.5;12283570;17.6;7273938.0;102.75;220.85;0.868;1440180.0;1244.0;383860;13.1;4441940.0;570.15;231710920.1;2940.5;264392106.0;5825.0;428508895.0;1679.2;1091816659.0;6130.0;510099004.5;444.6;128976450.6;7499.5;7798224374.5;997.2;56918822.2;7610.0;1517322528.5;284.27;1484446214.1;203.0;202365071.6;1343.2;1511667092.8;3334.0;1830140747.0;6811;312409330;898.9;1655822847.4;11365.5;2884800705.5;2357.8;427775893.8;154.8;190597976.2;585.55;1579700634.4;299.99;42019.01;1659.8;4064790457.4;831.05;755717259.45;3701.5;538345636.0;88.0;58991174.5;730.4;728408296.7;658.4;1075748042.2;0.024885;51.26;285.5;495155987.89;18244;21603810;894.0;79214273.5;958;4134490;1534;6543718;24750.0;1166700;9215;10023900;296.9;292410569.9;5775.0;1331535;96.98;104455730.18;255.0;801135439.5;4520.0;67533714.5;948.0;95824863.6;651.3;23958319.8;12560;1910720;1906;5084560;58600.0;829000.0;13300.0;10521600;756.5;29449930.5;15810;44868960;1000.0;1295837204.4;0;1770;541865;5090.0;724520;15560.0;789760;36800.0;219600;24260;10608260;31700.0;312100;875.0;90201998.0;29.1;2522636.3;3550;2327630;1636;1813446;8290;2126060;30900.0;61700.0;60.5;744231286.9;2282.0;292592;38340;76351580;19950.0;9540550;3170;761320
2024-03-06;103.28;12314482.2;260.4;61641260.0;18.594;204.39;38.83;832.47;74.35;814.94;71.7;86332022.0;14.442;37449415.44;12.5;380.5;2.865;932645.0;28.72;58377406.0;293.67;293.67;2.3555;48861332.1;8.086;16.17;107.2;107.2;17.48;6973578.0;17.5;1345468.0;3.534;8324548.0;23.16;94217516.6;0.6604;15.85;0.12244;12197.02;89.34;527.87;140.0;2579.81;863.0;5052840;0;162.02;4020.91;0;0;47.82;112192582.2;196.5;20216750.5;15084.0;2334446136.0;494.5;1501105589.0;0.781;700.74;4.097;385.77;76.3;4798.75;29.95;119.8;682.0;15375960.0;641.0;4237630.0;0.832;0.83;53.0;1465644.0;32.08;5680276.0;8.23;26247622.1;188.9;61546745.0;2540;12599820;18.68;354906.0;0.05945;3998540.5;106.0;3354651.0;5.095;21578081.0;37.05;1139905.0;23.74;237.4;43.8;894975.0;5.7;1425993.0;55.325;55.33;475.5;403905.0;2.46;28775614.85;92.7;621290.0;207.15;4128.76;0.5796;0.58;27.84;718029.6;0.3349;72.3;0.903;17285645.0;0.4242;4595.41;0.0641;18677855.5;0.10195;0.3;0.102;143.41;0.912;1756310.0;3.4745;8741.27;1.276;925.35;219.65;28009877.0;289.45;12641.45;655.0;25823360.0;504.5;1201185.0;1076.5;22747080.0;112.4;3935111.5;78.95;646965.0;208.2;4143.72;12.505;186966325.5;568.5;146387240.0;0.574;66.87;213.1;1956358.0;6.416;26969478.6;393.45;3147.6;8.646;8.65;188.0;1360220.0;104.82;1764.94;0.3546;5.67;1.251;74706947.4;171.0;25120702.0;90.63;1274.04;4.67;1518360.0;34.93;34.93;126.2;5434732.0;37.34;962078.0;3.465;2290320.0;0.659;1145330.0;68.66;68.66;3.939;104.79;5.395;3772745.0;30.025;3195.73;157.7;2848.38;3.05;766380.0;21.9;88.33;2.302;1125056.0;0.009224;909.69;0.01203;952.74;0.01469;1153.56;0.944;14972840.0;216.68;650.04;1.0905;7101076.0;269.5;12004085.0;0.7899;18.17;1.4235;83991721.5;2.188;3455.38;0.209;14598033.0;14.99;957253.0;42.55;7600627.0;16.9;4078540.0;290.0;1941304.0;658.5;8397595;17.54;17.54;97.75;4659530.5;0.854;22.2;1208.0;953700;13.19;1103420.0;566.95;143810190.55;2925.5;129942653.0;5837.0;436446320.0;1685.4;987759192.0;6054.5;214803666.0;447.6;63031150.0;7483.0;6449174077.0;1032.0;393772686.0;7613.0;1219500882.5;282.1;1302199118.43;202.3;171301362.6;1385.0;3806114048.4;3309.5;681232983.0;6779;293656537;906.5;1799876638.9;11752.0;2931214754.0;2308.8;675232127.8;157.5;324330891.1;585.15;1101486783.35;297.58;25279.41;1653.0;1334939271.4;826.2;462426847.3;3686.5;544973685.0;88.8;51672121.3;743.3;1652438074.9;652.8;883896287.4;0.02398;192.35;284.6;168374729.26;18208;13554800;906.0;723982249.5;952;5301618;1550;5201001;24400.0;489300;9175;2272905;292.0;215181338.55;5775.0;1222545;97.66;117192299.9;280.0;6090024039.2;4509.0;41566158.5;949.9;378628920.0;649.0;21967793.3;12360;1147020;1842;3883524;59400.0;585800.0;13200.0;745000;751.5;39618411.0;16250;70035560;997.8;1566469318.8;0;1740;2991445;5130.0;267360;15160.0;933520;36600.0;511400;24040;8349300;31500.0;471800;872.5;34885575.5;28.9;3212214.85;3580;3271025;1626;309562;8200;4379220;30900.0;1367700.0;59.2;413728330.0;2306.0;629096;37980;23349760;19100.0;1380450;3170;1356285
2024-03-07;104.8;209.6;260.0;13417898.0;18.464;2643.52;39.73;357.37;74.74;746.3;70.5;34340652.0;14.552;14.55;12.99;5499827.0;2.865;975495.0;28.32;19772468.5;291.15;431947980.0;2.452;61.14;8.067;351.99;158.4;4332660.0;17.14;6909124.0;17.47;1621729.0;3.48;9444825.0;26.1;281906591.6;0.6582;27074891.6;0.122;19432.4;88.89;440.52;136.0;1087.38;855.0;2883340;0;161.86;5641.03;0;0;48.23;70796621.6;197.0;24689441.0;15098.0;1334008940.0;473.9;467119785.0;0.775;1414.78;4.0525;1163.87;76.3;152.6;30.25;357175.0;683.8;7857690.0;630.0;1858895.0;0.818;1193110.0;53.6;557284.0;31.88;6124680.0;8.506;35912801.7;194.8;194.8;2527;14599710;18.58;647274.0;0.05955;5474680.0;110.4;110.4;5.075;22703963.0;36.55;2465070.0;23.66;709.8;42.75;1544495.0;5.65;1347088.0;55.045;495.32;475.0;441450.0;2.4885;24.89;91.7;367520.0;206.48;4558.04;0.585;65.5;27.78;982215.0;0.3351;10.06;0.541;2011.98;0.43;440.32;0.0637;0.19;0.10495;6.58;0.10095;265.8;0.901;1822240.0;3.465;396.13;1.2935;938.83;216.35;18685884.0;290.25;3758.6;648.0;20298510.0;501.5;1987030.0;1073.0;14200495.0;113.2;113.2;79.95;239.85;206.04;1448.3;12.89;64.45;566.0;34638135.0;0.58;518.89;212.9;9356868.0;6.324;11567660.0;394.25;3922.0;8.616;7984135.4;186.0;2214610.0;105.64;165105420.6;0.35;6011580.0;1.2386;54247937.6;164.2;7189958.0;91.48;1547.93;4.575;1586575.0;35.525;355.14;128.5;23572195.0;37.22;517832.0;3.42;1587795.0;0.6;3300.0;70.09;70.09;3.955;279.93;5.535;3973408.0;30.075;870.88;153.6;614.4;3.02;378515.0;22.795;170.49;2.268;992846.0;0.009434;525.15;0.01497;35.32;0.01454;507.32;0.92;1832440.0;219.14;3665.04;1.1085;8.87;270.0;5611435.0;0.7949;167.28;1.42;171.38;2.155;501.81;0.2091;14181120.0;15.49;216.86;42.05;2800917.5;16.7;1080460.0;289.4;982912.0;662.0;30488185;18.06;72.24;97.15;4486437.5;0.854;71.69;1202.0;526700;13.09;2862250.0;573.5;154968369.55;2949.5;115244775.0;5862.0;236743684.0;1704.2;1800329694.6;6069.0;89501551.0;446.6;81628107.2;7513.0;3193618714.5;1025.8;211340283.9;7646.0;1345328174.0;281.4;1238796852.22;206.1;1490290618.2;1389.6;1945205002.4;3335.0;624781745.5;6791;166293863;923.0;1083189391.5;11702.5;1795951500.0;2454.0;5263744520.4;157.8;130585064.5;589.45;840492220.4;299.5;19678.62;1647.8;651761240.8;829.8;345960989.05;3651.5;547910861.0;88.7;46297113.3;749.3;1517479639.2;655.0;1319971881.0;0.02399;448.97;282.1;123211413.45;18250;7859184;902.0;283187886.5;954;2200022;1561;11928516;24300.0;366000;9125;2148795;286.7;203513950.35;5865.0;2527995;98.2;51473178.28;283.35;5176675810.75;4507.5;29502384.0;950.0;84605016.1;650.0;23107202.3;12460;460760;1838;1189952;59600.0;706600.0;13350.0;1869950;743.5;14997558.0;16240;109831620;983.0;840209167.8;0;1735;261870;5120.0;118220;15300.0;334520;36200.0;328200;23910;9621550;31400.0;598500;867.5;62081777.5;29.15;4282966.6;3555;426200;1612;2345900;8170;997730;31000.0;186200.0;59.7;283565186.2;2386.0;3367422;38180;14154240;19300.0;289500;3200;768080
2024-03-11;103.76;311.54;260.2;14628896.0;18.52;4134.69;40.16;635.22;75.19;2024.91;70.14;18318710.0;14.49;14.49;14.47;66740582.0;2.855;1180265.0;28.35;22828336.5;288.01;1159.43;2.373;28393617.1;9.543;9.54;107.8;214.6;17.0;10596374.0;17.54;1811645.0;3.028;223.53;24.3;330717423.2;0.6538;130.28;0.119;23912.95;86.56;167652058.8;144.8;7339.59;863.0;974070;0;160.07;10454.46;0;0;48.59;88842104.3;198.1;27770889.0;15028.0;2110976614.0;472.3;276778289.0;0.7754;1035.09;4.0775;561.13;74.8;598.4;29.55;4630700.0;687.6;2694.0;625.0;2030860.0;0.827;827720.0;53.4;346372.0;32.25;13877181.0;8.476;22503420.9;183.8;1473.4;2537;8767890;18.74;1703562.0;0.05935;2399261.0;109.4;34784795.0;5.08;21213756.0;37.85;10089685.0;23.32;163.24;42.4;2897905.0;5.59;3171041.0;54.935;711913045.0;474.5;204195.0;2.5495;42591516.45;92.0;745360.0;210.29;1887.35;0.58;515.68;27.9;414665.8;0.3292;53532673.0;0.9045;1.8;0.4342;390.77;0.06385;1.69;0.09995;0.2;0.1002;11314941.5;0.895;2467530.0;3.4895;4585.49;1.3065;120.2;216.25;10649770.5;289.4;17054.9;639.5;4831270.0;508.5;4807625.0;1072.0;19085175.0;111.5;5820183.5;65.5;4585.0;206.26;2065.72;12.41;144991714.5;555.5;32657960.0;0.5795;435.1;214.0;3581059.0;6.272;5433383.4;390.05;8205.4;9.0;315.0;187.0;998830.0;105.9;152243681.8;0.355;35.5;1.2896;5.12;160.8;3409286.0;93.08;3057.04;4.685;1820850.0;35.34;35.34;129.8;19106454.0;36.94;1788186.0;3.415;1006685.0;0.656;1158360.0;69.5;556.0;4.008;738.77;5.565;262.31;29.515;5161.12;159.3;2790.82;3.01;669145.0;22.93;205.04;2.25;562630.0;0.009638;984.04;0.014745;0.02;0.01411;624.15;0.924;1224780.0;223.48;670.44;1.087;7877684.0;271.0;14098310.0;0.7899;11.85;1.424;46144894.0;2.134;1744.71;0.2099;5847951.0;15.22;523105.0;42.15;1611547.5;16.62;716120.0;286.6;1438232.0;666.0;25009270;17.5;105.0;97.35;6568357.5;0.735;4788.27;1172.0;1318440;13.08;862380.0;569.55;126188227.8;3018.0;176144190.5;5907.0;724995963.0;1720.0;1310223349.0;6070.0;151718320.0;445.4;66856047.4;7554.5;4904561692.5;1021.6;282358333.2;7760.0;2419773110.5;290.19;2111705723.78;218.8;2819258512.7;1396.0;1684760065.8;3315.0;1084916667.0;6746;369533169;920.6;1003114877.4;11741.5;1259443211.5;2461.4;1930713462.8;163.2;814283443.5;588.35;1135832121.75;301.72;41675.77;1638.4;347514033.4;830.7;438089055.85;3661.0;371892708.5;90.1;264594583.4;753.7;1407023778.3;654.4;741150081.2;0.02399;579.69;282.0;96015093.53;18340;16540396;901.0;163776395.0;950;5789780;1585;5032356;24300.0;390000;9135;1491705;284.9;159119109.9;5885.0;1775955;97.42;76303146.14;275.4;1783045490.4;4560.0;75165956.5;951.0;71363895.4;649.2;69075496.2;12320;2487460;1846;4071786;58800.0;646400.0;13200.0;79250;740.0;29869430.5;16240;25641770;991.0;695921555.8;0;1730;1422015;5050.0;526340;14960.0;1407940;36400.0;181800;24070;11493480;30900.0;497900;867.5;33769121.0;29.2;3561669.6;3545;2209195;1610;329386;8250;2206570;31050.0;310300.0;61.6;1291339817.2;2450.0;1776360;38160;19885900;18850.0;872000;3180;2480830
2024-03-12;98.46;300.18;259.8;14568502.0;19.001;1963.41;40.18;435.87;74.75;299.08;67.44;2025.4;15.572;202.67;13.53;21153136.0;2.895;2023580.0;27.9;15984065.5;296.06;334695261.5;2.359;18095476.9;8.061;74140921.1;159.2;28132926.0;17.32;165041298.0;17.43;1159171.0;3.104;850.78;22.72;206583382.0;0.6596;76.63;0.11852;13835.45;86.14;173.18;136.99;965.22;861.0;941330;0;162.13;10099.33;0;0;47.79;46995116.5;195.85;15193947.0;15028.0;1250278454.0;467.8;225643623.0;0.7847;689.74;4.071;222.75;73.95;739.5;29.15;756620.0;686.4;4267560.0;646.0;2583355.0;0.806;853350.0;53.2;766804.0;33.59;23187702.0;8.5;23230211.2;186.8;46760731.0;2507;12861270;19.16;1184980.0;0.0593;1894645.5;108.9;217.9;5.215;300420316.5;43.95;879.0;23.27;16194351.0;42.1;1868885.0;5.54;2752891.0;55.755;1483.18;470.5;235925.0;2.555;23662612.75;91.5;977310.0;208.6;606072969.9;0.5846;1.17;27.62;1677622.4;0.3349;20.77;0.8875;130.46;0.4254;518.72;0.06305;399.68;0.09895;0.49;0.10095;1.21;0.904;700580.0;3.535;2491.12;1.298;28927737.5;215.5;14654550.5;294.5;5784.5;628.5;4414635.0;498.0;4512515.0;1072.0;25457715.0;109.8;6339561.0;77.5;1018160.0;203.72;407.58;12.76;331.76;547.0;12389615.0;0.5795;928.11;219.8;14284568.0;6.208;7039008.0;390.0;390.0;8.998;23332278.0;188.0;4122290.0;104.78;633.98;0.355;5.33;1.2366;61150571.4;158.6;1693940.0;94.14;1566.52;4.61;1636920.0;35.105;316056307.85;127.9;15065810.0;39.3;27995168.0;3.47;1614215.0;0.643;366.43;67.58;202288612.0;4.003;877.96;5.45;1366338.0;29.705;1006.62;158.0;5433.78;2.97;1679090.0;22.925;22.93;2.222;763434.0;0.009324;761.87;0.011145;1455.76;0.01439;1289.24;0.916;555520.0;221.94;663.52;1.0975;3.29;265.0;9794755.0;0.785;1370.17;1.42;46106625.5;2.107;1077.97;0.2057;5660684.0;15.13;2868765.0;42.05;4511994.5;17.8;2767520.0;288.0;664484.0;672.0;28691985;16.16;4063816.0;96.95;5918655.0;0.795;802.16;1170.0;787360;13.0;2000490.0;568.8;53596515.45;3028.0;134736055.0;5859.0;459894044.0;1726.2;825803239.0;6011.0;153891937.5;448.6;124615075.4;7536.5;8368198283.5;1004.8;111414783.8;7744.0;1615466185.5;300.39;6645125086.29;208.9;2582404863.0;1417.8;2768593905.4;3291.5;711578648.0;6759;218404523;926.8;599457886.9;11646.0;1021404442.0;2510.0;1931837637.4;171.3;1989928836.3;588.25;1063944304.1;300.37;19690.26;1629.0;611755236.6;822.0;656675286.0;3651.5;263791500.0;90.5;177254709.5;753.2;610737248.5;647.8;807231964.4;0.02399;723.99;279.8;95682747.9;18398;10011364;902.0;61937523.5;980;17204922;1546;3301173;24350.0;291100;9080;3670350;286.15;188257111.5;5780.0;1623525;97.5;45981469.44;272.7;1337732628.0;4591.0;60665164.5;951.1;64157460.5;643.8;49942007.3;12200;957760;1838;853752;58400.0;709800.0;13200.0;386800;736.5;28013846.5;16120;8704990;987.0;454525679.6;0;1730;469440;4960.0;536550;14960.0;451400;36000.0;725000;23970;4494350;31100.0;31100;857.5;42165673.5;29.05;2038230.0;3510;1075430;1610;411960;8280;1126720;31050.0;2692650.0;60.3;454408941.0;2498.0;4017910;37920;13903600;18700.0;300650;3130;3616845
2024-03-13;103.74;303.0;259.0;14327900.0;19.7;4583.9;41.1;41.1;74.04;1724.96;69.66;9934336.0;14.968;14.97;13.33;12516997.0;2.975;15053835.0;27.265;36239392.5;293.02;170477735.7;2.3465;18746682.0;7.985;143.73;157.2;6755790.0;17.14;22700006.0;17.54;1332604.0;3.398;604.84;21.9;98062831.8;0.6598;16.27;0.12;11510.72;86.88;86.88;136.35;410.53;853.0;2304830;0;161.87;4709.16;0;0;46.91;25345006.0;194.1;13686173.0;14998.0;1322073762.0;469.1;180617467.0;0.7925;1231.68;4.18;397.98;72.9;110754395.0;28.75;871835.0;684.6;10706468.0;678.0;6130740.0;0.824;7543200.0;55.0;5939472.0;33.2;128213141.0;8.449;19483345.1;184.6;74036082.0;2004;14028;19.58;6116680.0;0.05915;1077323.5;108.6;217.6;5.245;113138800.0;50.0;50.0;23.2;12849460.0;42.2;3734385.0;5.66;2853032.0;55.98;552.88;460.0;2769.0;2.5105;9159219.95;95.3;5888370.0;208.55;208.55;0.583;13149513.2;19.0;153.08;0.3335;0.33;0.8875;524.61;0.425;958.31;0.0625;1.25;0.09795;0.2;0.1013;20694869.5;0.88;0.88;3.515;52.58;1.293;1213.68;213.2;7822621.5;294.95;9107.3;627.5;1469570.0;492.5;2366300.0;1081.5;14640040.0;110.1;4016655.0;77.6;1058425.0;205.62;1849.8;12.74;718.96;542.5;10620550.0;0.5834;879.7;221.6;15540642.0;6.202;5067283.0;388.05;388.05;9.246;18.5;187.0;1919770.0;101.46;906.02;0.3412;13913928.0;1.2216;65759792.0;158.6;615886.0;90.89;274.43;5.015;16456935.0;35.515;483.57;130.5;16101990.0;39.58;12159862.0;3.475;3360750.0;0.469;4.69;68.27;1062.19;4.1;1096.2;5.15;244.45;29.495;3133.46;154.02;4219.18;3.355;44209370.0;20.995;42.0;2.588;53007052.0;0.009736;138.98;0.014975;0.01;0.01439;166.6;0.94;2360060.0;220.36;365913907.4;1.074;5.36;262.0;11068810.0;0.785;219.22;1.4245;283.48;2.132;1494.24;0.2024;6356246.0;15.1;1083527.0;41.8;1078552.0;18.7;5271300.0;289.6;1321438.0;685.5;74492455;16.3;2365272.0;95.35;9373648.0;0.835;8361.72;1228.0;2748360;12.89;3238840.0;563.5;116031762.5;3064.5;330229492.0;5881.0;289804856.0;1735.2;958341210.6;6014.0;103189984.5;446.4;65673568.2;7426.0;9177460026.5;997.7;93692493.5;7648.5;1239019243.0;294.63;4425520505.78;203.4;863774048.0;1406.6;1826138475.6;3291.5;687391615.0;6760;301251868;919.2;243236925.6;11870.0;1397770458.5;2513.8;1339550468.0;171.9;1322912796.6;581.45;1592624136.65;299.22;29051.52;1753.0;3596862489.4;815.85;454813567.2;3637.0;529175215.0;89.6;70466777.7;746.6;1004536357.1;643.0;902746012.0;0.023985;830.79;285.51;341986094.66;18398;8243922;895.5;114052295.0;966;4647890;1561;2373010;24600.0;609350;9090;4337525;288.7;121894396.2;5775.0;978910;96.06;44765367.7;271.0;946870390.6;4720.0;235361686.5;948.3;109240906.4;643.3;38602242.7;12120;3674740;1846;505862;58800.0;760000.0;13000.0;923100;744.0;36761716.0;16300;16833100;991.0;429634977.0;0;1740;502985;5190.0;1480710;15060.0;598640;36000.0;72000;24050;13043090;31000.0;491700;853.0;33830480.0;29.1;1119375.55;3625;3692120;1620;378218;8280;2533310;30850.0;278100.0;60.0;276340552.5;2600.0;4779346;37620;19535580;18850.0;433850;3135;1108675
