TRADEDATE;AFLT;BSPB;FESH;GMKN;GTRK;IRKT;RASP;RUAL;SELG;SVCB;TRMK;UGLD;UNAC;ASTR;BANE;BELU;CHMF;DIAS;ENPG;LKOH;MDMG;MGNT;MTLR;MVID;NVTK;OZON;PHOR;PIKK;PLZL;POSI;RNFT;ROSN;SBER;SFIN;SIBN;SMLT;SPBE;TATN;VKCO;VTBR;WUSH;AQUA;DELI;ETLN;EUTR;LENT;LSRG;SVAV;UWGN;VSMO
2024-03-21;-0.01835086860778079;0.03471526804192537;0.06506313890559223;0.008511213185625532;0.0056167153448662965;-0.0007423904974015461;0.01583080040526852;-0.0013239187996469948;-0.006607296753806446;0.007156109196925664;-0.0004579593332113552;-0.006454879129224156;0.015807301467820833;0.061224489795918435;0.009570957095709653;0.005493562231759563;0.031820792647903495;-0.013129285833751503;0.01803885291396856;-0.00282314982859444;0.011456135061802764;0.0006579813133307244;0.001742099578411871;0.020613373554549952;-0.006425233644859807;0.008833167117823004;0.0002994011976047428;-0.001734104046242746;-0.007951018325609072;0.0030711610486890972;0.0017045454545454586;0.004461895413171435;0.0022870980761469095;-0.024361702127659535;0.0016592553262095855;-0.00199430199430195;0.034562211981566726;0.011499209429351787;0.005100414408670817;0.022222222222222143;-0.014802137752957467;-0.007123287671232825;0.037444177258673994;0.0030832476875641834;-0.006831934413429552;0.03848797250859115;-0.00465608465608458;0.0;0.0035398230088496963;0.026344676180021898
2024-03-22;0.019441674975074763;-0.02700174204787409;0.06312104787714556;0.004018754186202234;-0.020107238605898137;0.05349182763744431;-0.012591946141378929;0.001325673884224443;-0.02111046847888942;0.01473684210526316;0.020617612022358678;0.006114649681528528;-0.014079288625416742;-0.0016366612111292644;-0.0009807126511931497;-0.0017073587160661985;-0.0004620351814741408;-0.0015252944665706814;-0.02362562471603813;-0.0007010448264239688;-0.005464480874316946;-0.0027617043661231078;-3.4781398907779426e-05;-0.014778325123152691;0.0016975308641975495;-0.011439062279339107;-0.004040706375336711;0.0033584250144760297;-0.0034116235213440538;0.001045478306325176;0.003403289846851898;-0.01025230987917547;-0.023456375838926236;-0.05659142950605167;0.0001325205406839114;0.00028546959748787515;-0.016703786191536785;-0.002430012789541025;-0.0004757373929591413;-0.02195652173913032;0.008137018864474488;-0.012141280353200834;-0.019701986754966816;0.013729508196721252;-0.009827044025157217;0.021178027796161514;0.004677865192430408;-0.010588235294117676;-0.02645502645502651;-0.013368983957219305
2024-03-25;-0.020782396088019572;0.01584828089254331;0.006903876792352603;0.009873248832555026;0.06224350205198337;0.05923836389280668;0.008333333333333304;-0.013239187996469615;0.030723781388478644;-0.01581950207468874;-0.01786676243490748;0.0008863003291972316;0.043592634347989545;0.06590163934426241;-0.0045811518324607725;-0.0044467248161450534;0.020734362904258896;0.011966392260035708;0.013494648673801901;0.0034672099078558727;-0.014885114885114903;0.0037584069629434946;-0.029356521739130392;-0.0015000000000000568;0.001679981806310682;0.012142857142857233;-0.006912096168294468;-0.001615881809787556;-0.012489033390101767;0.019171950764640178;0.016393442622950838;0.0018311401540311856;0.007388062265901718;0.03143781784558475;-0.010997747449317696;0.004708904109589129;-0.0011325028312569874;-0.018504537101668106;-0.03601459622402026;0.044676594798844116;0.020193470374848976;0.0061452513966480105;0.01300456004053352;-0.07297351930462903;-0.010123064708217555;-0.00777705767984449;-0.0027513227513227267;0.009512485136742077;0.0253623188405796;0.0043360433604335835
2024-03-26;-0.0012484394506865337;0.0020562028786839104;-0.008438818565400852;-0.00013211784912137148;-0.0072977033698218285;-0.02263648468708379;-0.005634861006761804;-0.007155635062611854;0.018056749785038795;0.006060606060605878;0.027881890483590688;0.004933586337760865;-0.00180050414115962;0.0965856659489388;0.00591715976331364;0.012025425184676086;0.007202095154954291;0.027339818852734066;-0.011937557392103004;-0.0025544501210003068;0.009025453807930184;0.010181961505616455;-0.0018633985522825691;0.0020030045067602753;-0.03559396513842106;0.02484121383203952;0.002874867604781395;0.014219653179190717;0.008056789478268378;0.0019762845849802257;0.018909899888765125;-0.003494310545649859;0.00712921271660516;-0.004706409681756951;-0.006631832797427517;-0.006675188183496661;0.01814058956916087;0.005515239477503542;0.01711652402896635;-0.021702127659574466;-0.019497451700841606;0.002220988339811214;0.004501500500166733;-0.00981247274313135;0.002606777621816825;0.04376224689745256;-0.0057300509337860905;-0.00883392226148405;-0.005300353356890497;0.0010793308148948633
2024-03-27;0.021500000000000075;0.00833821900853371;0.004787234042553212;0.010835095137420758;-0.027027027027026973;0.0013623978201633413;0.004911220249338877;0.0007507507507509281;-0.007882882882882969;-0.004714510214772094;-0.03450729277837061;0.1312940584088622;-0.007936507936507908;-0.05189340813464238;0.0006535947712418277;-0.00543201493804113;0.02047670639219934;0.026040816326530658;-0.004646840148698872;0.009974390079525497;-0.024020100502512576;0.002601118480946907;-0.004774897680764112;-0.001999000499750103;-0.009264884568651266;0.019831979066244232;-0.003168376584188337;0.02929442608001831;-0.00436341642545468;-0.007670392285776928;0.022925764192139875;-0.0012587664089193096;-0.005080440304826461;0.09783832470164366;-0.01665655135208044;0.03774663997712335;0.0033407572383072903;-0.004907621247113081;-0.005825242718446644;-0.000652457590256672;-0.008794197642792323;0.008310249307479145;0.09858921161825718;-0.0035234529839242024;-0.008399999999999963;0.06007509386733423;-0.008324439701173914;-0.007724301841948944;-0.003552397868561208;-0.004312668463611891
2024-03-28;0.0004894762604015224;-0.003100975515214044;0.02106934886183165;-0.006013071895424882;0.000888888888888939;0.004761904761904745;-0.004385964912280715;0.02865716429107268;0.007661748013620739;0.05263157894736836;-0.00801400147383935;0.10581951708022697;-0.01563636363636367;-0.013313609467455634;0.02743305029392551;-0.0027308414405188275;-0.01189085890221886;-0.027925849311798867;0.00466853408029877;-0.0016014947284131997;0.010709504685408211;0.004086133091192101;-0.0026333826341039535;-0.017526289434151243;0.01057795492871394;0.024713031735313917;0.007719085818071791;-0.011738648947951291;0.0167925019526165;0.011925795053003396;0.05069370330843115;0.018635217861001196;0.012799999999999923;-0.010357912009024695;-0.0023316417501029196;-0.009644530173601562;-0.00221975582685896;-0.0021758050478677404;-0.00944010416666663;0.022415669205658295;-0.006067258148114263;-0.0005494505494505475;-0.030064964496147373;0.012596685082872927;-0.02319483662767241;-0.02125147579693032;0.04326302195436926;0.0011976047904191933;-0.012477718360071388;-0.006497022198159175
2024-03-29;0.10396281800391383;0.003434644546691734;-0.012650352550808819;-0.0064439768542872145;-0.005550621669627054;-0.036560595802301865;-0.0030207677784770404;-0.00875145857642956;0.009433962264151052;0.09350000000000014;0.019128981335314377;-0.05604749446568724;-0.0036941263391206958;0.041829085457271376;0.0054036872218690135;0.004449768954304378;0.008810572687224516;0.005483712555246267;-0.0060408921933085;0.009357037829167192;0.008660213958227247;0.020089141528325083;0.0020254629629630205;0.006625891946992812;-0.00439927184466038;-0.0013178703215603882;-0.004956443376389341;-0.004034065441506085;0.022916399948790245;0.004073912410883285;-0.000507872016251909;0.0;0.0055124197505964645;-0.031088082901554404;0.019796535606268817;-0.0048692264885921155;-0.010011123470522909;0.00930367786015407;0.0019717384160367057;0.04065559812686259;-0.0076687116564416735;0.01869158878504673;-0.017445482866043638;-0.0069838498472283295;-0.0006194507536650962;0.04825090470446325;0.0006189395502371742;0.00837320574162681;-0.014440433212996373;-0.006539509536784727
2024-04-01;0.05849767338799028;0.007749935417204812;-0.018273471959672327;0.0017207147584381577;0.02031703505246707;0.05200281096275461;0.04456508016664551;0.010741612713360826;0.051750592830241526;-0.17009602194787388;0.0038268792710707267;0.06385246775397069;0.03930292918057088;-0.0013671031803136335;0.008378122036041713;0.005452376895553002;-0.010863776760038246;-0.003581603581603532;0.011687704534829368;0.015097338100913849;0.02929292929292937;0.005952380952380931;0.04280970257002581;0.017215189873417858;0.003047386865762558;0.0225653206650831;0.018566037735848973;-0.016089108910890992;0.038798498122653235;0.054195044196493125;0.1077235772357723;0.005479452054794498;0.008524151763329435;-0.026951871657754034;0.012806686438393111;0.013420942261987978;0.01573033707865168;0.024773152815785737;0.013447031813709431;-0.010227040294538803;-0.01700154559505407;0.04101457096600103;0.014584654407102216;0.020879120879121027;-0.0004132231404958553;0.046605293440736384;0.0276288659793813;0.043890865954922864;0.031135531135531025;0.029621503017004835
2024-04-02;0.01193217500523347;0.00022430146116381167;0.0;0.0;-0.007658643326039383;-0.009352037408149494;-0.018975102731447868;-0.00043674479545785516;0.040981432360742476;0.24738292011019292;-0.014613778705636737;0.0017034068136272396;-0.011773100249732438;-0.017940773830967705;-0.009562627371061283;0.03626503982375873;0.004522450737590056;0.009476349971407672;0.01663585951940849;-0.001435094585779506;0.01756624141315033;-0.015737127030089337;-0.011284181377639313;0.005475360876057822;-0.025368373082181317;-0.007484836753129387;-0.0029638411381149865;-0.004116638078902279;0.04417670682730934;0.0038487972508589596;0.07798165137614688;0.007119627318273647;-0.009910507126284385;-0.008353484282259793;0.007453746838812725;0.027590012415505516;0.004424778761061843;-0.0030920590302179196;-0.00517799352750814;-0.000206654267410733;-0.021383647798742134;-0.015552099533437058;0.046875;-0.01248654467169008;-0.006407606448945891;-0.003848268279274314;0.003812199036918207;-0.005681818181818232;0.04440497335701599;0.05221097496004257
2024-04-03;0.05213074058750511;0.02674995995514995;0.007702182284980763;0.0;-0.012348401323043046;0.004045853000674171;0.00406554145620297;0.08360034954850004;0.0;-0.10534452296819796;0.006540162122328663;-0.06401920576172859;0.0021660649819494893;-0.015260454878943452;0.0007913896802784759;-0.007195421095666399;-0.00439489763104306;0.005179250627174836;0.053636363636363704;0.0042461458061144874;0.020349117561963448;-0.001790739319519008;0.002135555244363596;0.04306930693069311;0.0029613466334164062;-0.014952541932128471;0.0026753864447086606;-0.006544953496382955;0.02411538461538454;-0.009585102012871438;-0.008085106382978768;0.0069820212951650085;0.030698670951759377;0.039126579472400724;0.005350772889417543;-0.008860249697946077;0.016519823788546217;-0.0029606654448045555;0.03318152244632411;0.00020669698222408606;0.03762853470437033;0.004212743549236508;0.014328358208955283;0.006322214955308381;0.02101102558768475;0.16556291390728473;0.00159904057565452;0.015428571428571347;-0.005102040816326481;-0.018227848101265876
2024-04-04;-0.01651592607156893;-0.01925117004680188;-0.02441613588110403;0.0;-0.00647465952221471;0.05372733378106109;0.002822085889570447;0.08077956989247292;0.015925595617276134;0.11774870402369797;0.02480095177084296;0.06839799080901998;0.04430835734870331;-0.007822977201609294;0.003479361062786568;0.011365508153516668;-0.017657192075796746;0.009902584332984521;0.009490940465918918;0.005334027190528889;-0.04300567107750475;0.007752434648897966;-0.008000000000000118;-0.01186521120075934;0.008080808080808133;0.018479408658922836;-0.005929439667951342;0.005085529357373941;-0.015660795433206864;-0.036499377851513914;0.009009009009008917;0.0019934130698560093;-0.010945823047940784;-0.015040000000000053;0.02056639726657461;-0.0039279425707706705;-0.011917659804983716;0.005090497737556543;-0.02487405541561727;0.012192601777226697;-0.013749961289523438;-0.010487676979548999;0.02707474985285452;-0.00021663778162905878;0.016299918500407573;-0.0625;0.014767511474755413;-0.006190208216094506;-0.01538461538461533;-0.002062919030428101
2024-04-05;-0.020191923230707842;-0.0026405370152386975;0.009249183895538637;0.0;0.011235955056179803;-0.01147227533460815;-0.02177902850850355;-0.04924760601915179;0.0028843742162028008;-0.007067137809187329;-0.008483657796034993;0.00010003000900260517;0.005174197999310071;-0.003529323421190944;0.03309692671394804;0.008957654723126929;-0.0037264357737833986;-0.008290816326530615;-0.007264957264957239;-0.008411517308314465;0.0075061728395062755;-0.0031152647975077885;-0.0010212706014930406;-0.012968299711815456;-0.010482503468475568;0.0022032141005703387;-0.003877124962719969;-0.0008049678012880257;0.01972529568866843;0.00904003443822643;0.03656462585034026;-0.0033734106046188206;0.006206692719450846;-0.03162226554039416;-0.015580736543909346;0.0024476475387544827;0.005482456140350811;-0.0023916713562182057;-0.017436228608330606;0.01694569211923236;-0.011837849718968951;0.0005299417064121847;-0.019484240687679066;-0.0069339111592632285;0.041299117882918956;-0.02777777777777779;0.004916420845624492;-0.005096262740656887;-0.01215277777777779;0.09250645994832052
2024-04-09;-0.00162833299409737;-0.03533220286727312;0.010698076507456244;0.03977562468128504;-0.0006685981724983137;-0.049032258064516054;-0.011166875784190733;-0.051496259351621054;-0.24314459522695364;0.006746626686656487;-0.016312791299844642;-0.1420792079207921;-0.023287208909888557;-0.0546228063511357;0.039928751669882745;-0.014488087572440467;0.010326086956521818;-0.005297699059065408;-0.01654482493266629;0.002510621861722573;-0.009409919623603269;-0.008125000000000049;-0.012256618574029932;-0.025059101654846372;-0.007478965409784877;-0.02253778009379881;-0.00549287410926369;-0.016510234083455755;0.03455964325529548;-0.015714589084731445;-0.018497965223825408;-0.010617928633594453;0.008529133034868241;-0.033766826374629244;-0.009377664109121997;-0.016087603082330704;0.00324324324324321;-0.006612267867191823;-0.0055957867017774054;-0.004216867469879371;-0.003166243455907658;-0.014957264957264904;-0.002556818181818077;0.00927924039706518;-0.03422982885085579;-0.018128368446839738;0.03836222796016231;0.00572737686139746;-0.015679442508710784;-0.03445065176908757
2024-04-10;0.033843017329255876;-0.001534085461344148;-0.0006415053993371611;0.004781755762628848;-0.005575379125780544;0.023744911804613356;-0.012688745083111241;0.05166294202708044;0.0030913812291331055;0.09952841896252163;-0.010002632271650436;0.5675706866705135;0.0038009675190047165;0.022340083574413416;-0.02426491578646872;0.0006533812479581069;-0.005379236148466915;-0.012718600953895098;0.03521126760563398;0.004944455146728366;-0.0042548980803484016;-0.0021424070573409226;0.007728852017301335;-0.014548981571290032;0.0025117739403452966;0.012128481940557156;-0.001194208090759763;0.016902380131079697;-0.015050287356321856;0.01970514203523921;0.010931021485111048;0.008444757213230236;-0.0020089430367442596;-0.021133412042502964;0.02575135707665832;-0.002335806540258334;0.008620689655172376;0.004390312986829015;0.0006620324395893995;-0.032466223028836505;0.0011635951946662448;0.0;0.003987467957846658;0.037630960017104975;-0.015774099318403123;0.0029940119760478723;0.019538188277087087;-0.0028473804100227484;-0.008849557522123908;0.015429122468659573
2024-04-11;-0.03470715835140992;0.027880029448481114;-0.02236011554509476;0.05198291641244657;-0.007176496972415292;-0.015904572564612418;-0.007197018378100495;0.031124999999999847;0.00714990138067062;-0.13363431151241523;0.024107063724186917;-0.22697489508945;-0.008261617900172102;-0.014227322747995652;-0.0019016968987711769;0.009957557949722418;-0.008761492698756146;-0.01328502415458932;-0.0226757369614512;0.001469648562300252;0.0006956176090628929;-0.004736044455670663;-0.013791162397973622;-0.0059055118110236116;0.00469777638584401;-0.011588095865156745;0.007472724555372956;-0.006897331524197248;0.032639218117501256;0.003949502785809855;0.0;0.003576413119330102;0.0006493506493505663;-0.029791340007236822;-0.009680542110358181;-0.00289216361382727;0.052350427350427386;-0.0004230118443316888;-0.00893152497519012;0.03751563151313042;-0.00502591487356685;0.0048806941431669415;-0.011489361702127665;-0.009478672985781977;0.013058963197467355;0.010447761194029903;-0.015679442508710784;0.011993146773272345;-0.0071428571428571175;-0.015194681861348536
2024-04-12;0.021041879468845615;0.0129546586945688;0.0075508864084044;-0.03723465955225602;-0.016941495369324544;-0.014141414141414121;0.021747572815533855;0.03576191053461031;0.00991432068543463;0.042209484106305206;-0.004759844223279908;0.33114285714285696;-0.0020826102047899475;-0.007256199665098384;0.0032243880990765472;-0.011475674802004177;-0.0006547359231776628;0.009791921664626724;0.005413766434648082;0.0003828239647802878;0.03624627606752728;0.014085400672546156;-0.00870433789954339;0.005940594059405946;-0.00015586034912717928;-0.010658140154543028;0.004450378282153888;0.0015939883866562532;0.0285704195507841;0.0;-0.015659955257270597;0.0015645371577575062;0.008987670343932663;0.022874191944306288;0.006256109481915795;-0.0064917127071822955;0.022335025380710638;0.008463817181548983;0.014686248331108098;0.0002008838891121023;6.314127861073437e-05;-0.004856988667026441;-0.02295881762089258;-0.013313917204077375;-0.026562500000000044;0.025603151157065573;-0.010973451327433659;-0.006207674943566555;0.003597122302158251;-0.030858244937319146
2024-04-15;-0.0018007202881151763;0.001690850959173762;-0.011621592266753522;0.02963855421686734;0.028033088235294157;-0.03415300546448086;0.004434308881287263;0.000351123595505598;-0.017088837716640493;-0.030000000000000027;0.024260869565217336;-0.22014738498962572;-0.01147826086956516;-0.014457831325301207;0.0043827611395179655;0.005559189012426469;0.0019654946494869208;0.018181818181818077;-0.03807692307692312;0.010332291600229526;-0.0073790129372305335;0.03215916911718697;0.0020872318986613347;0.013287401574803237;0.014029618082618933;0.03191489361702127;0.001919952739624975;0.014550414914175303;0.00048068669527889796;0.009975412715138798;-0.023484848484848442;0.02360496398507328;-0.008007203267196172;-0.010209042294603732;0.003950521339291635;0.020575559571806012;0.20556107249255207;0.030214015946286255;0.00164473684210531;-0.02490459931713196;-0.004987846071281998;-0.0010845986984815426;0.0010280511088265332;0.0004216740459626056;-0.00922953451043329;0.002400384061449934;0.016463851109520533;0.0022714366837024436;0.005376344086021501;-0.008955223880596996
